change_group,rank_in_group,validator_address,change_epoch,old_fee,new_fee,fee_delta,activity_epoch,event_type,event_count,event_amount,relative_epoch,panel
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,1,Stake,1,4776923.0,-9,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,2,Stake,22,16993598.0,-8,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,2,Unstake,1,200000.0,-8,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,3,Stake,38,863194.0,-7,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,4,Stake,27,376550.0,-6,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,5,Stake,16,5376863.0,-5,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,5,Unstake,4,190900.0,-5,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,6,Stake,19,1829928.0,-4,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,6,Unstake,4,28905.0,-4,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,7,Stake,27,439372.0,-3,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,7,Unstake,2,16.0,-3,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,8,Stake,34,7222195.0,-2,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,8,Unstake,10,1205550.0,-2,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,9,Unstake,12,513432.0,-1,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,10,Stake,1,22000.0,0,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,10,Unstake,4,223680.0,0,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,11,Stake,2,20020.0,1,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,11,Unstake,5,23503.0,1,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,12,Stake,5,45981.0,2,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,12,Unstake,2,64314.0,2,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,13,Stake,12,71918.0,3,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,13,Unstake,1,606.0,3,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,14,Stake,24,187552.0,4,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,14,Unstake,3,27155.0,4,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,15,Stake,27,345712.0,5,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,15,Unstake,2,205000.0,5,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,16,Unstake,4,42274.0,6,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,17,Unstake,17,7239563.0,7,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,18,Stake,5,16301.0,8,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,18,Unstake,5,36832.0,8,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,19,Stake,1,28.0,9,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,20,Stake,1,1440.0,10,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,20,Unstake,4,23101.0,10,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,21,Unstake,3,17085.0,11,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,22,Stake,1,800.0,12,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,22,Unstake,2,105000.0,12,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,23,Unstake,3,136035.0,13,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,24,Stake,1,1000.0,14,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,24,Unstake,3,250745.0,14,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,25,Stake,1,8000.0,15,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,25,Unstake,2,53500.0,15,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,26,Unstake,3,14030.0,16,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,28,Stake,4,3205.0,18,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,28,Unstake,3,2800.0,18,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,29,Stake,3,4001895.0,19,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,29,Unstake,1,2400.0,19,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,30,Stake,2,6200.0,20,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,30,Unstake,1,13776.0,20,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,32,Stake,1,1000.0,22,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,33,Stake,1,1180.0,23,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,33,Unstake,1,1180.0,23,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,34,Stake,1,20000.0,24,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,36,Stake,1,51.0,26,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,36,Unstake,2,43345.0,26,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,37,Stake,2,33394.0,27,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,38,Stake,2,132890.0,28,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,39,Stake,1,100000.0,29,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,39,Unstake,1,10000.0,29,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,40,Unstake,1,202000.0,30,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,41,Stake,2,6.0,31,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,41,Unstake,1,20696.0,31,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,42,Stake,2,61989.0,32,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,43,Unstake,2,10473.0,33,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,44,Unstake,2,1100000.0,34,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,50,Unstake,1,500.0,40,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,53,Stake,1,1.0,43,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,55,Stake,1,305.0,45,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,55,Unstake,1,50000.0,45,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,1,0x1e10a0489d3609569368be4b04bbcb3f143f7a27fb51c07fe526c6848a55d01a,10,20.0,10.0,-10.0,60,Unstake,1,1050.0,50,"decrease 1: 0x1e..d01a | epoch 10
20.0% -> 10.0% (-10.00)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,139,Stake,2,13307.0,-50,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,140,Stake,3,4881.0,-49,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,141,Stake,3,29077.0,-48,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,141,Unstake,1,580.0,-48,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,142,Stake,3,17341.0,-47,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,143,Stake,3,15700.0,-46,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,143,Unstake,7,60.0,-46,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,144,Stake,1,2440259.0,-45,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,145,Unstake,1,800.0,-44,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,146,Stake,2,1725.0,-43,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,147,Stake,3,220521.0,-42,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,147,Unstake,18,1298880.0,-42,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,148,Unstake,4,2440268.0,-41,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,149,Stake,5,147170.0,-40,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,149,Unstake,4,128158.0,-40,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,150,Unstake,3,1195.0,-39,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,151,Stake,2,2009.0,-38,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,151,Unstake,1,116018.0,-38,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,152,Stake,2,62000.0,-37,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,153,Stake,2,615.0,-36,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,154,Stake,1,11400.0,-35,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,154,Unstake,3,157900.0,-35,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,155,Stake,1,5480.0,-34,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,155,Unstake,3,239845.0,-34,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,156,Stake,2,49461.0,-33,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,156,Unstake,1,9999.0,-33,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,157,Stake,3,74000.0,-32,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,157,Unstake,1,120.0,-32,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,158,Stake,5,15996.0,-31,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,158,Unstake,5,67065.0,-31,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,159,Stake,3,181717.0,-30,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,159,Unstake,8,165315.0,-30,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,160,Stake,4,42513.0,-29,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,160,Unstake,1,1.0,-29,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,163,Stake,1,1570.0,-26,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,165,Stake,4,212553.0,-24,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,168,Stake,1,1.0,-21,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,168,Unstake,1,300.0,-21,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,170,Unstake,2,15000.0,-19,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,171,Stake,4,61403.0,-18,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,172,Stake,4,9466.0,-17,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,174,Stake,3,15791.0,-15,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,174,Unstake,1,1000.0,-15,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
decrease,2,0x0044adaa5862e3f3adba2cbf201c45fce17abf1aa1e62593838b4be4245ec871,189,6.9,0.69,-6.21,175,Stake,19,6379.0,-14,"decrease 2: 0x00..c871 | epoch 189
6.9% -> 0.69% (-6.21)"
